customer_id	usage_date	features_used	minutes_spent	errors_reported
41	2023/10/26	Dashboard	72.57	0
133	2024/04/08	Export	26.59	0
140	2024/05/23	Dashboard	50.89	0
68	2024/04/30	Dashboard###	44.76	1
52	2023/11/19	Dashboard	49.74	1
188	2023/11/16	Upload	38.52	error
127	2023/07/08	Export	73.12	0
196	2023/06/19	Reports	10.08	0
154	2024/06/13	Export	99.95	0
123	2023/08/06	Reports	23.0	1
128	2024/02/15	API	24.91	0
78	2023/09/25	Dashboard	88.26	error
51	2024/02/29	Export	29.63	0
189	2023/06/10	Export	9.86	0
97	2024/05/22	API	113.22	0
36	2023/07/30	Alerts	94.64	0
95	2023/11/28	API	27.4	1
61	2023/09/27	Dashboard	55.69	0
192	2024/06/20	Export	82.85	0
4	2024/06/03	API	77.88	error
33	2024/01/11	API	57.76	0
155	2024/05/01	API	63.0	1
102	2024/02/01	Upload	33.14	error
65	2024/03/05	API	1.59	1
92	2023/09/21	Alerts	43.22	1
200	2024/03/09	Reports	128.07	2
69	2023/11/11	Upload	27.2	1
89	2023/12/28	Upload	3.22	0
21	2023/09/13	API	43.96	0
79	2024/06/14	Export	37.54	1
37	2023/06/19	API	63.8	1
117	2023/07/29	Dashboard	35.54	error
72	2024/03/28	Alerts	16.77	0
16	2023/10/21	Export	17.69	error
98	2023/12/14	Alerts###	108.21	1
48	2024/05/03	Alerts	35.3	2
9	2024/03/04	Reports	10.25	0
194	2023/11/20	Reports	7.95	0
194	2023/06/15	Reports	73.73	0
110	2024/06/08	Upload	7.26	1
142	2023/12/16	Upload	66.95	1
137	2024/01/24	Alerts	9.78	1
133	2023/10/12	API	21.34	1
61	2023/08/07	Dashboard	24.77	0
71	2023/07/14	API	22.68	0
147	2023/12/20	Dashboard	6.86	0
169	2023/10/07	Upload	7.58	1
32	2023/11/05	Export	39.27	1
46	2024/01/14	Alerts###	39.05	error
10	2023/12/01	Alerts	48.79	0
105	2023/06/30	Export	30.93	0
157	2024/03/09	Reports	64.99	0
67	2024/06/27	Reports	62.34	1
59	2024/04/18	API	42.23	2
13	2023/09/28	Dashboard	91.69	3
130	2024/01/12	Export	57.29	0
59	2023/07/02	Upload	55.71	1
5	2024/05/13	Reports	48.79	error
61	2023/11/27	Dashboard	9.67	0
131	2023/07/10	API	66.68	1
175	2023/12/30	Dashboard	48.35	0
37	2023/06/13	Reports	15.99	0
105	2024/04/29	Reports	108.37	0
160	2023/06/16	API	46.05	1
39	2024/03/29	Dashboard	104.91	0
81	2024/02/17	Upload	13.62	1
149	2024/05/30	Reports	59.2	0
150	2023/06/17	Upload	45.66	0
167	2023/07/11	Dashboard	61.69	1
145	2024/02/13	Export	60.57	1
138	2024/06/10	Dashboard	59.87	0
14	2024/04/06	Alerts	28.38	0
82	2023/10/16	API	56.46	0
63	2023/11/16	API	40.05	2
60	2024/01/20	Reports	20.2	0
62	2024/01/14	Upload	62.54	0
21	2023/11/28	Export	33.89	1
168	2024/02/03	Export	0.08	1
59	2024/03/18	API	83.43	1
105	2024/05/11	Export	65.16	0
74	2023/11/22	Reports	56.53	1
130	2023/08/15	Export	39.0	0
51	2023/09/01	Alerts###	14.12	1
68	2024/06/26	Export	45.46	2
26	2023/08/04	Dashboard	15.76	error
43	2023/07/08	API	46.51	0
100	2024/01/03	Reports	64.07	1
62	2024/05/30	Reports	12.14	2
87	2024/03/29	Export	50.3	0
12	2023/07/08	Upload	127.66	0
105	2024/04/18	Alerts	35.83	1
194	2024/01/31	Upload	23.0	0
197	2024/03/28	Export	35.71	1
152	2024/03/30	Reports	40.5	0
83	2024/01/11	API	7.08	0
198	2023/07/20	API	59.59	0
145	2024/02/21	Export	13.48	0
110	2023/10/25	Reports	60.21	0
37	2023/06/22	Upload	43.28	0
111	2024/02/21	Reports	37.12	1
26	2023/11/25	Reports	2.88	1
125	2024/01/11	API	87.82	0
67	2024/04/06	Dashboard	32.42	0
37	2023/07/20	API	64.78	0
44	2023/06/15	Export	20.88	1
139	2024/03/02	API###	34.75	1
7	2023/12/07	API	71.02	1
110	2024/06/09	Alerts	44.14	0
76	2023/07/27	Upload	5.14	0
114	2024/01/08	Alerts	65.41	0
72	2024/06/09	Upload	39.03	0
21	2024/06/16	API	75.2	1
130	2023/11/19	Reports	83.46	1
173	2023/07/08	Upload	46.52	0
10	2024/01/08	Dashboard	89.69	0
82	2023/09/06	Export	19.96	1
10	2024/04/20	Upload###	1.53	0
97	2023/09/21	Upload	65.57	1
125	2023/09/04	Upload	40.75	0
163	2023/07/16	Export	20.63	2
1	2024/01/09	Dashboard	36.39	0
182	2023/08/31	Dashboard	115.14	1
98	2024/04/19	Export	37.92	0
136	2024/05/02	API	71.12	0
75	2024/05/08	Alerts	73.46	1
154	2023/11/30	Export	13.6	error
29	2024/06/21	Reports	20.13	0
64	2024/05/05	Alerts	42.72	0
82	2024/05/04	Dashboard	5.54	1
33	2024/02/03	Alerts	28.97	1
8	2023/10/27	Reports	49.53	0
105	2023/07/02	Export	7.66	0
82	2023/12/28	Alerts	51.99	0
67	2023/06/28	Reports	4.8	0
163	2023/06/24	Reports	57.97	1
43	2024/03/01	API	62.52	0
158	2024/04/08	Reports	63.42	0
185	2023/06/11	Alerts	58.35	1
91	2024/06/27	Export	21.03	error
54	2023/12/03	Export	50.15	0
138	2023/12/20	Upload	56.73	0
96	2023/11/17	Alerts	32.26	0
4	2023/06/19	Dashboard	60.0	1
129	2023/12/21	Alerts###	51.82	0
7	2023/09/26	Upload	64.08	1
70	2024/06/18	Dashboard	14.61	0
103	2023/08/07	Upload	5.62	0
20	2023/07/08	Export	37.38	0
107	2023/06/11	Dashboard	16.0	2
39	2023/07/19	Upload	3.7	0
156	2023/11/07	Reports	1.48	1
78	2023/10/19	Alerts	30.1	0
168	2024/03/22	Alerts	10.4	1
57	2023/12/26	Export	84.96	1
180	2024/02/29	Export	10.83	error
128	2024/06/07	Alerts	32.36	1
183	2023/07/26	Alerts	11.07	1
102	2024/06/29	API	47.94	1
28	2024/04/25	Reports	18.03	1
22	2023/07/19	Export	64.58	0
126	2024/03/30	API	71.46	0
122	2024/02/23	Upload	29.94	0
16	2024/06/27	Alerts	14.78	0
87	2023/08/17	Dashboard	109.35	1
105	2023/06/03	Reports	71.84	0
126	2024/03/06	Alerts	45.09	1
83	2024/01/23	Upload	81.9	0
190	2024/06/10	Dashboard	3.22	1
20	2023/12/10	API	83.5	0
192	2023/08/02	API	97.44	0
30	2023/06/20	Alerts	76.2	0
135	2024/02/05	API	33.43	1
103	2023/06/05	Reports	58.04	1
185	2024/05/12	Reports	54.81	1
96	2024/03/15	Upload	3.32	1
176	2023/09/13	Export	35.44	1
155	2023/10/07	Alerts	14.11	2
192	2024/06/03	API	51.66	0
122	2023/06/06	Reports	32.65	1
18	2023/06/03	Reports	90.86	0
25	2024/03/02	Alerts	42.57	error
120	2024/03/31	API	17.17	0
58	2023/11/24	Upload###	16.44	0
73	2024/01/05	Export	29.68	0
197	2023/12/24	Reports	79.23	1
52	2023/07/10	Export	53.6	1
72	2023/08/31	Reports	40.58	1
134	2024/03/27	Upload	50.78	0
198	2024/03/30	Export	116.76	0
158	2024/05/08	Alerts	41.56	error
60	2023/09/19	Dashboard	62.0	0
37	2023/08/24	Alerts	54.38	0
14	2023/08/10	Export	98.47	0
121	2023/11/15	Reports	23.79	0
144	2023/12/19	Alerts	60.65	0
91	2023/11/07	Export	15.57	error
155	2023/09/18	API	20.09	1
183	2023/08/13	Alerts	35.66	0
65	2024/05/16	Dashboard	81.83	0
90	2023/08/31	Dashboard	46.71	1
198	2024/05/09	Reports	53.54	0
144	2023/09/06	Alerts	47.3	2
3	2023/09/09	Alerts	29.65	0
151	2023/11/06	Reports	49.66	0
65	2024/02/13	Dashboard	56.94	error
71	2024/04/24	Alerts	2.82	0
181	2023/10/08	Reports	38.69	0
8	2024/06/02	Alerts	9.79	0
126	2023/08/28	Alerts	76.42	0
140	2023/07/24	Dashboard	59.73	0
183	2023/08/18	Upload	74.66	2
34	2023/07/13	Alerts	51.97	0
114	2024/04/22	Upload	72.04	error
140	2023/10/21	API	110.55	0
86	2024/05/10	Reports	24.4	1
151	2024/06/04	Reports	19.74	0
104	2023/12/31	Upload	48.98	error
195	2024/02/12	API	69.84	error
114	2023/06/23	Reports	77.13	1
105	2023/08/28	Upload	17.23	0
1	2023/11/07	Reports	44.34	1
120	2024/03/17	Upload	38.35	1
23	2023/07/30	Dashboard	53.58	error
82	2024/03/29	Upload	35.23	0
3	2023/09/20	Upload	67.22	error
186	2023/10/05	Reports	66.28	0
49	2024/06/17	Upload	45.58	error
181	2023/10/25	API	73.2	0
106	2023/09/24	API	33.31	0
76	2023/10/11	Upload	12.06	error
91	2024/03/23	Reports	7.5	2
116	2024/04/19	Upload	44.38	error
150	2023/12/15	API	53.68	0
180	2024/01/09	Reports	31.88	0
74	2023/09/15	Reports	3.77	2
191	2023/10/16	Dashboard	92.65	2
56	2024/01/26	Reports###	64.54	1
169	2024/04/19	API	15.19	0
83	2023/12/08	Export	49.08	0
9	2023/11/13	Upload	73.69	1
3	2023/08/21	Alerts	114.74	0
26	2023/09/04	Reports	81.14	1
48	2024/06/20	Dashboard	50.48	0
152	2024/03/21	Upload	3.24	0
63	2023/10/08	Upload	96.12	0
174	2023/12/23	Reports###	71.67	1
60	2024/06/25	Export	11.35	1
69	2024/03/22	Alerts	21.99	2
43	2023/11/01	Export	47.04	1
51	2024/03/17	API	45.97	0
14	2023/07/17	Reports	69.17	0
89	2024/01/21	Alerts	52.4	error
38	2023/09/11	API	15.14	error
61	2023/09/13	Alerts	115.17	0
176	2024/03/11	Reports###	34.98	0
26	2024/01/28	Export	64.35	0
121	2024/05/08	Alerts	44.63	0
196	2023/07/20	Alerts	67.47	0
35	2023/12/22	Reports	91.48	0
187	2024/01/04	Export	35.25	error
126	2024/05/08	Upload	16.89	error
156	2023/08/31	API	25.49	0
1	2024/04/08	Export	63.31	0
166	2023/09/26	API	62.66	error
78	2024/01/09	Dashboard	65.01	2
109	2023/08/17	Reports	56.78	0
124	2023/06/18	Reports	58.61	0
42	2023/12/21	Upload	59.39	1
22	2023/11/25	Upload	66.87	0
104	2023/06/07	API	63.96	0
99	2024/05/17	Alerts###	26.32	0
172	2023/12/23	Alerts	32.25	1
67	2024/06/14	Upload	76.74	2
116	2024/02/13	Reports	41.27	1
137	2023/12/04	Dashboard	38.66	0
137	2024/06/23	Alerts	8.33	error
2	2023/11/20	Upload	57.59	2
158	2024/06/07	Alerts	18.92	0
11	2023/08/02	Alerts	44.67	error
154	2024/05/17	Reports	9.97	0
76	2024/06/27	Dashboard	45.27	0
92	2023/12/31	Dashboard	121.54	0
10	2024/04/01	Dashboard	64.51	error
190	2023/12/20	API	68.84	0
33	2024/06/07	API	74.21	0
71	2023/11/24	Alerts	22.02	0
188	2024/02/24	Export	11.16	error
96	2023/06/20	API	10.53	0
26	2023/12/13	Export	52.68	error
164	2024/06/18	Reports	61.49	error
192	2023/10/10	Upload	99.04	0
111	2023/07/30	API	91.61	0
158	2024/02/19	Export	14.85	0
13	2023/12/09	Export	58.8	0
112	2023/10/19	Upload	51.8	0
129	2024/05/09	Dashboard	74.75	2
174	2023/10/24	Reports###	50.37	1
107	2024/05/02	API	25.94	0
163	2023/11/10	Dashboard	43.76	error
84	2023/09/22	Dashboard	38.16	0
156	2024/01/22	Export	88.16	0
139	2023/12/17	Alerts	58.07	error
88	2023/11/11	Reports	63.6	0
191	2024/02/11	API	35.08	1
100	2023/10/09	Alerts###	29.7	0
21	2024/04/19	Alerts	6.27	1
54	2024/06/17	Export	81.89	0
81	2024/01/18	Upload	48.22	1
150	2023/08/25	Export	12.64	2
196	2023/06/12	Reports	19.67	0
61	2023/12/10	Export	64.27	0
32	2023/07/20	Alerts	27.77	0
147	2023/10/27	API	55.05	0
189	2023/12/23	Export	84.62	0
108	2024/04/02	Reports	50.08	1
28	2024/05/06	Upload	99.23	0
82	2024/02/13	Export	60.18	0
104	2024/02/09	Alerts	54.23	1
41	2023/08/30	Alerts	107.05	1
86	2024/06/25	Alerts	41.94	1
26	2023/12/14	Export	19.73	0
106	2023/09/05	Upload###	35.99	0
157	2024/04/13	Export	60.31	2
188	2023/12/27	Dashboard	32.97	0
146	2024/04/16	Alerts	69.47	0
6	2024/06/15	Export	0.81	0
142	2024/02/17	API	29.9	0
95	2024/06/05	API	63.36	0
52	2023/11/13	API	6.77	0
53	2024/03/22	Alerts	58.84	1
114	2023/10/02	API	53.67	1
29	2024/04/05	Reports	34.12	1
63	2024/01/23	Upload	18.94	error
9	2024/05/15	Upload	55.83	0
121	2023/12/15	Dashboard	74.04	0
184	2024/03/02	Dashboard	108.43	0
137	2024/05/31	Dashboard	56.26	1
16	2023/10/28	Alerts	0.89	0
11	2023/12/04	Alerts	7.12	0
167	2024/01/12	Alerts	25.77	1
68	2024/06/23	Export	64.77	0
44	2023/12/05	Alerts	69.68	0
63	2024/02/03	API	81.73	1
178	2023/07/08	Alerts	92.21	0
63	2024/06/22	Reports	58.7	0
85	2024/01/17	Upload	84.68	1
10	2024/06/24	API	39.93	1
57	2023/12/07	Export	38.74	1
184	2023/08/21	Export	35.62	1
113	2024/05/10	Reports	41.13	0
33	2023/08/15	Export	19.45	0
164	2023/09/25	Dashboard	36.83	0
38	2024/03/26	Dashboard	82.01	0
191	2024/02/20	Alerts	25.3	2
89	2024/04/25	API	37.19	0
134	2023/12/09	Alerts	39.19	0
44	2024/02/24	Alerts	61.21	0
4	2024/05/08	Dashboard	77.53	0
58	2023/08/16	Reports	51.31	2
31	2024/04/28	API	59.27	0
164	2023/06/07	Upload	7.41	0
135	2023/09/25	Upload	52.69	1
103	2024/04/16	Dashboard	80.8	0
70	2024/03/10	Export	36.09	0
21	2023/06/29	Alerts	35.97	3
66	2024/06/13	API	34.58	0
63	2023/09/25	Upload	68.12	1
156	2023/10/15	Export	37.44	0
188	2023/07/03	API	8.88	error
59	2023/10/03	Export	35.12	1
26	2024/03/01	Dashboard	95.25	0
51	2024/01/31	Dashboard	63.6	0
26	2024/03/04	Export	62.46	2
146	2023/06/05	Export	57.24	0
185	2024/01/13	Upload	55.65	1
158	2024/06/21	Alerts	3.96	0
105	2024/04/03	Reports	17.85	0
130	2024/02/03	Export	43.61	0
68	2024/02/28	API	48.42	0
129	2023/11/06	Upload	39.29	0
47	2024/02/05	Dashboard	0.08	1
121	2024/02/09	API	10.16	0
173	2023/11/03	Dashboard	20.56	1
164	2024/05/17	Export	12.11	0
28	2024/06/25	API	42.96	2
82	2024/06/27	Export	122.16	2
157	2023/09/16	Export	22.48	1
50	2024/06/27	Alerts	64.79	0
157	2024/05/05	API	12.8	1
122	2024/04/30	Export	70.27	1
69	2023/09/26	Reports	45.7	0
78	2023/12/07	API	12.65	2
191	2023/11/09	Alerts	56.31	0
196	2023/12/31	Dashboard	34.35	0
105	2023/11/29	Upload	6.01	0
197	2023/10/19	Dashboard	77.76	0
170	2024/06/01	Reports	0.71	1
83	2024/01/05	Alerts	11.78	0
52	2023/09/19	Export	54.34	0
28	2023/07/09	API	61.03	0
185	2024/03/30	Alerts	47.73	0
200	2024/05/03	Alerts	0.95	1
125	2023/10/06	Reports	79.51	0
16	2023/07/22	Dashboard	62.6	0
95	2024/01/11	Reports	24.77	1
192	2023/07/08	Reports	33.53	2
39	2023/08/17	Export	14.28	0
23	2024/01/11	API	46.02	0
170	2023/10/12	Export	9.29	2
6	2023/08/11	Dashboard	73.92	1
190	2023/11/08	Reports	44.4	0
55	2023/09/03	Reports	1.3	0
86	2023/09/10	Upload	32.35	0
155	2024/06/17	Dashboard	5.57	0
110	2023/12/20	Alerts	68.8	0
16	2024/02/18	Reports###	57.56	0
9	2024/02/14	Reports	55.79	0
148	2023/11/18	Upload	24.07	error
24	2024/03/12	Dashboard	16.38	0
23	2024/03/20	Alerts	67.67	1
193	2023/07/08	Upload	38.34	1
116	2024/06/13	API	54.6	error
166	2024/03/21	Reports	2.79	1
190	2024/01/08	Dashboard	96.14	1
160	2023/12/17	Dashboard###	11.76	0
39	2023/10/11	API	40.37	0
137	2024/01/21	Upload	19.17	1
148	2023/11/29	Upload	77.71	0
198	2023/08/15	API	22.56	0
137	2024/04/04	Dashboard	53.81	1
18	2023/11/15	Reports	52.48	0
52	2023/11/03	API	29.03	0
56	2024/06/30	Reports###	56.56	1
113	2023/08/03	Alerts###	39.9	0
190	2023/09/15	Alerts###	94.1	0
51	2023/09/14	Alerts	30.53	0
45	2024/02/15	Export	77.97	1
194	2023/09/16	Dashboard	46.23	0
92	2024/06/18	Reports	62.94	2
24	2024/02/15	Reports	87.22	0
117	2023/06/09	Dashboard	8.74	0
26	2023/11/29	Reports	26.21	0
112	2024/04/29	Reports	49.35	0
167	2024/04/25	Alerts	92.44	error
71	2024/06/08	Upload	32.8	error
64	2023/08/30	Export###	60.35	0
36	2024/05/21	Alerts	63.56	error
54	2024/06/13	Upload	49.96	3
41	2024/01/01	API	3.54	0
39	2024/06/14	Upload	8.42	0
29	2023/08/23	Dashboard	41.87	1
161	2023/12/09	Reports	38.19	error
7	2023/11/17	Dashboard	40.75	error
37	2023/12/26	Dashboard	49.07	2
185	2024/02/24	API	66.86	error
58	2023/07/18	Alerts	32.39	0
122	2024/01/24	Alerts	48.32	2
35	2024/04/04	Upload###	63.42	0
66	2023/08/05	Reports	22.64	0
158	2024/05/08	Upload	24.96	1
147	2023/09/09	API	21.56	0
37	2023/09/24	Upload	78.56	error
104	2023/10/23	Export	45.39	0
48	2024/06/08	Upload	38.41	1
119	2024/05/08	Export	25.66	3
69	2024/06/24	API	27.67	1
38	2024/03/23	Upload	44.75	error
99	2024/04/19	Dashboard	58.22	0
4	2023/08/13	Upload###	17.43	0
42	2023/12/21	Reports###	4.93	1
89	2023/09/05	Upload	109.07	0
104	2024/01/18	API	106.08	1
113	2023/07/31	Upload	59.07	1
87	2023/11/20	API	39.82	1
125	2024/06/30	Export	64.16	error
88	2024/06/25	Export	43.09	1
110	2024/04/24	Dashboard	1.47	1
59	2024/01/21	Dashboard	13.63	1
33	2023/11/25	Reports	44.21	3
22	2024/02/14	API	77.63	0
131	2023/09/08	API	65.75	0
5	2023/09/10	Upload	44.92	0
200	2023/08/17	Export	29.01	0
137	2023/12/03	Export	15.6	1
136	2023/08/25	Reports	13.72	0
163	2024/04/20	Export	53.91	1
184	2023/08/17	Export	6.77	1
52	2023/10/21	Dashboard	33.54	0
76	2023/12/17	Export	90.17	1
120	2023/11/12	API	80.58	0
20	2023/10/07	Upload	91.21	0
188	2024/04/09	Export	22.38	error
106	2023/08/11	API	56.48	0
63	2023/12/18	API	79.81	0
50	2023/10/06	Reports	54.59	0
71	2023/08/11	Alerts	1.69	0
173	2023/08/17	API	65.61	0
195	2023/11/15	Dashboard	59.59	0
135	2023/07/23	Upload	35.24	2
113	2023/10/31	Dashboard	47.3	2
40	2023/07/07	Upload	3.47	1
11	2023/12/13	Reports	76.16	0
150	2023/08/26	Upload	47.79	0
195	2023/10/28	API	39.95	error
188	2024/04/04	Export	35.22	0
171	2024/02/09	Upload	42.45	0
164	2023/07/24	Reports	50.21	1
65	2024/04/23	Export	96.48	1
65	2023/11/30	Dashboard###	42.07	1
125	2023/10/03	Export	22.79	2
171	2023/10/15	Dashboard	70.94	0
125	2024/03/14	Export	107.54	1
133	2024/05/07	Alerts###	14.76	2
165	2023/07/21	Export	47.25	0
62	2023/12/02	Export	84.56	0
108	2023/12/19	Upload	92.97	0
113	2024/01/22	Export	61.9	error
103	2024/04/17	Upload	88.43	1
7	2023/09/19	Export	73.16	1
85	2023/07/21	Reports	18.72	0
187	2024/01/20	Reports	20.83	1
91	2023/10/06	Reports	33.27	error
118	2024/05/23	Upload	52.26	0
54	2024/03/12	Export	45.22	0
193	2023/11/26	API	0.64	0
86	2023/11/28	Export	65.82	0
59	2023/11/10	Reports	66.5	1
164	2023/12/25	Reports	46.15	0
194	2023/12/13	API	26.65	0
90	2023/11/20	Alerts	83.52	0
44	2023/11/13	Dashboard	61.17	1
130	2024/05/24	Upload	55.79	2
138	2023/08/31	Alerts	30.04	error
24	2023/07/17	Upload	46.7	0
104	2023/10/13	API	11.38	1
102	2023/08/08	Alerts	28.07	0
76	2024/04/10	Export	0.18	1
58	2024/01/13	Dashboard	28.93	0
71	2023/06/14	Alerts	22.28	0
57	2023/10/04	API	80.38	3
38	2023/06/07	Reports	105.08	error
157	2024/02/03	Alerts	28.7	0
146	2023/09/07	Alerts	33.7	3
103	2024/04/17	Export	41.85	0
192	2023/10/12	Upload	63.38	0
68	2024/01/07	Reports	46.75	0
61	2023/11/11	Export	26.88	0
35	2023/11/12	Upload	74.21	1
33	2023/07/20	Export	53.96	2
27	2024/04/05	API	9.1	0
166	2024/03/10	API	53.02	1
14	2024/01/22	Export	56.84	2
17	2023/08/27	Dashboard	32.23	1
15	2023/11/25	Alerts	26.18	0
175	2023/11/29	Dashboard	47.19	1
65	2024/06/07	Dashboard	21.99	1
181	2024/06/26	API	26.88	1
116	2023/11/06	Export	31.56	0
60	2024/03/18	Export	8.56	0
139	2024/05/14	Export	49.08	error
157	2023/06/28	Upload	43.42	1
199	2023/07/07	Export	75.69	0
42	2024/06/10	API	39.29	0
195	2023/08/31	API###	62.38	0
187	2023/08/01	Reports	87.36	0
147	2024/05/24	Upload	55.15	0
179	2024/01/29	API	15.22	0
80	2023/11/29	API	8.07	2
128	2023/07/17	API	56.0	0
90	2024/04/27	Upload	44.46	0
25	2024/02/24	Reports###	15.71	1
143	2023/07/01	Upload	23.08	1
136	2023/06/07	Dashboard	38.72	0
146	2024/03/15	Reports	62.11	0
49	2024/04/21	Export	35.06	2
89	2023/07/20	Upload	45.88	0
147	2023/08/30	Alerts	60.5	0
46	2024/02/15	API	48.22	0
160	2023/06/20	Export	35.43	1
31	2023/11/07	Reports	1.74	1
152	2024/02/21	API	130.0	0
155	2023/08/19	Export	65.93	0
169	2024/03/07	Alerts	19.92	0
172	2024/03/10	Dashboard	58.56	1
62	2024/02/07	API	34.32	error
16	2024/02/01	Upload	8.02	0
26	2024/02/22	Dashboard	24.47	0
135	2024/03/15	Export	58.72	1
194	2024/03/06	Upload	107.95	1
115	2024/06/25	API	7.42	0
104	2024/01/09	Alerts	47.84	error
27	2023/11/12	Export	100.53	1
128	2024/06/29	Reports	37.15	0
136	2023/06/22	API	137.95	0
151	2024/06/17	Export	37.25	3
190	2023/06/25	Export###	56.37	0
99	2023/09/05	Reports	65.86	error
176	2024/01/09	Upload	80.32	0
131	2023/12/07	Upload	49.1	0
26	2024/01/21	API	126.09	0
19	2024/05/31	API	38.08	2
157	2023/06/08	Dashboard	51.57	0
177	2023/07/30	Reports###	19.75	0
85	2023/08/30	Alerts	28.06	0
103	2023/06/23	API	65.52	0
172	2023/10/11	Alerts	7.51	1
161	2023/11/06	API	37.04	1
70	2023/12/27	Upload###	27.09	1
97	2023/10/21	API	5.23	1
154	2023/06/06	Upload	37.91	error
197	2024/01/16	API	41.41	0
164	2023/07/29	Dashboard	54.41	0
18	2023/09/02	Export	64.98	0
66	2024/05/14	Upload	65.18	0
138	2023/10/25	Reports	98.12	0
195	2023/08/01	Alerts	64.87	1
23	2024/03/11	Alerts	11.83	0
10	2024/01/27	Alerts	0.19	0
100	2023/09/03	Dashboard	18.72	1
62	2024/01/10	Export	11.06	0
114	2024/04/01	Dashboard	57.46	0
49	2024/06/28	API	18.29	error
4	2023/08/18	Reports	63.83	1
45	2023/11/27	Alerts	17.97	0
101	2023/12/12	API	28.86	0
58	2023/09/03	Upload	77.47	1
113	2023/06/13	Alerts	7.25	0
136	2023/10/26	Export	28.0	0
82	2023/06/30	Dashboard	27.01	1
137	2023/06/09	Export	22.5	0
83	2023/12/07	Dashboard	17.19	1
60	2023/06/04	Alerts###	55.81	error
100	2024/06/28	Export	17.68	0
161	2023/06/19	Export	59.64	error
122	2024/03/19	Upload	98.03	0
100	2024/01/17	Upload	20.48	0
65	2023/11/24	Upload	54.64	0
40	2024/01/19	Export	65.17	2
74	2024/04/22	Upload	0.01	0
66	2023/08/22	Reports	22.88	0
77	2023/08/13	Dashboard	19.97	0
139	2023/09/25	Alerts	38.17	0
54	2023/12/25	Alerts	66.46	0
116	2024/01/14	Alerts	58.53	1
171	2023/12/22	API	75.2	1
56	2024/05/30	API	46.13	0
187	2024/05/03	Export	77.75	0
196	2023/12/27	Reports	40.44	0
37	2024/01/27	Dashboard	76.8	0
199	2024/04/15	Alerts	39.72	0
142	2023/08/20	Upload	41.99	1
47	2024/01/13	Dashboard	48.03	1
171	2023/08/28	Reports	59.09	0
197	2023/08/19	Upload	68.94	1
51	2023/08/17	Alerts	11.2	0
190	2023/08/06	Alerts	33.04	1
157	2024/02/27	Upload	59.59	error
25	2023/07/04	Dashboard###	49.89	1
14	2023/11/17	Dashboard	13.12	0
52	2024/06/15	API	65.17	2
17	2023/12/03	Export	50.0	0
115	2024/01/30	Reports	80.43	0
26	2024/03/14	API	57.1	0
107	2023/07/31	Export	48.09	0
144	2024/03/09	Upload	24.42	1
177	2023/10/06	Dashboard	85.72	0
114	2023/07/20	Dashboard	98.75	1
98	2024/01/31	API	45.03	1
93	2024/01/12	Export	1.33	1
6	2024/02/07	Upload	5.0	0
22	2023/12/07	Dashboard	0.16	0
174	2023/12/19	API	49.1	0
172	2023/09/09	Upload	45.76	0
22	2023/11/29	Export	23.5	1
160	2024/03/29	Alerts	69.29	1
65	2023/09/07	Export	31.63	1
7	2024/02/06	Reports	106.61	error
62	2024/05/24	Reports	46.05	0
87	2023/06/21	Reports	3.73	1
118	2024/05/03	Dashboard	21.91	error
160	2023/06/06	Upload	54.78	1
52	2024/01/27	Alerts	41.74	0
70	2024/05/22	Alerts	33.65	0
109	2023/12/26	Upload	53.79	2
185	2023/10/12	Export	8.95	1
22	2024/01/17	Upload	104.74	0
82	2024/02/16	Dashboard###	56.79	1
196	2023/07/25	API	59.96	1
40	2024/03/19	API	67.61	1
3	2024/06/05	Dashboard	73.16	0
159	2023/07/07	API	8.31	0
118	2024/04/19	Reports	36.45	1
32	2023/06/29	Upload	64.21	1
21	2023/09/04	Dashboard	25.07	error
111	2024/05/17	API	14.19	0
100	2023/11/12	Upload	38.58	0
51	2024/05/28	Alerts	70.11	0
74	2024/06/09	Upload	79.2	1
114	2023/09/03	Export###	19.89	1
51	2023/10/13	API	59.37	0
49	2024/05/24	Dashboard	19.16	error
48	2023/11/12	API	68.72	0
152	2023/10/30	Export	54.17	2
56	2024/01/05	Reports	4.07	2
136	2023/06/04	Upload	74.04	0
73	2024/06/21	API	28.41	error
89	2024/06/10	Dashboard	49.61	0
21	2024/05/11	Upload	13.97	0
173	2023/07/16	Reports	27.39	0
93	2024/05/23	Upload	60.07	0
146	2023/10/13	Upload	18.28	0
191	2024/02/01	Reports	70.88	0
81	2024/03/06	Upload	5.85	0
11	2024/05/19	Reports	69.61	1
84	2023/12/24	Alerts	69.52	0
40	2023/08/12	Upload	34.36	1
7	2023/08/11	Reports	48.28	0
39	2023/12/22	Reports###	4.65	1
170	2023/08/28	API	19.17	1
25	2023/06/09	Alerts	55.24	1
51	2023/06/12	Alerts	90.01	0
141	2023/10/21	API	91.15	1
128	2024/01/08	Alerts	59.42	0
171	2023/07/01	Reports	46.48	error
83	2024/05/27	Alerts	66.67	1
133	2024/02/09	API	50.4	error
79	2024/04/19	API	36.81	1
159	2024/01/06	Export	71.02	0
73	2023/11/22	Upload	30.08	1
33	2023/12/07	Export	64.88	error
115	2023/12/07	Alerts	49.24	1
177	2023/09/28	Reports	12.84	0
122	2023/10/22	Export	84.07	2
179	2023/09/08	API	31.67	0
147	2023/09/26	Upload	40.72	0
64	2024/02/06	Export	51.76	error
